Paper,Cleaned,CleanedBy,WordsAddedToDict,TyposFixed,WordsRemoved,RenderingIssues,ManuallyRemoveAuthorLicenseDOI,Notes
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372857.txt,1,AFC,1,"requireso, allocationsay, codedmales, paritybased, paperhow, welfaresets, textwe, appendixthough, aswelfaremaximizing, endowedwith, onlynor, mainacademic, fairnessconstrained, environmentsconsider, industryclassication, principlea, metricsprobability, ratessliced, ishowwell, positivesdoes, fairnessadjusted, welfarebased, onlywelfare-enhancing, functionalsit, datasetx, classier-output, parametera, hardmargin, generalizationthe, constraintwhich, valuewe, argminµ, suce, outcomeby, welfareswhere, pathsas, denite, convexwe, conrm, maxjmj, partitionsm, changesyet, setm, classierthe",1,1,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372858.txt,1,AFC,1,"maxn, maxℓ, negativehypergeometric, abovemodel, pickmb, givenma, drawma, isn, thatnf, shiftγ, sizema, apriori, utilitiesudv, letm, datasetmb, eventwi, distributiond, groupstiti, thek-th, groupsga, givenm, argmaxxwx, maximizeswx, utilitywxvw, utilitywxvw, maxxwx, argmaxx, letui, letma, utilitywi, assumingma, minma, allwi, fromgb, thereforena, binomialn, differenceudv,  allmale, candidatesmen, womenhave, tvda, whichwas, studentsma, groupgb, groupma/m, unconswould, argmaxα, utilityu, selfcorrect, itemswith",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372859.txt,1,AFC,1,"refusal-a, problemmost, assessmentsmake, dataintensive, developmore, robustmethodological, warand, whowere, asmembers, andmarginalized, jobis",0,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372860.txt,1,AFC,1,"knowledgeseeking, selfregulation, antilgbt, moralis, selfdevelopment, selfcensorship, angloamerican, reinvestigate, employeephilosophers, metalevel, valueladen, inhouse, constitutionmaking, ethicsbased",0,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372861.txt,1,AFC,1,"ddimensional, investmentand, interventionsdecoupling, futurework, grouprealizability, whichmultiple, onedimensional, tprbr, fprbr, functiong, replaceg, improvementmay, trade-osbetween, metricsat, riskminimizing, thatx, ptptpra, ptp/cfp, themultivariate, anyw, mosthi, considerx, paramters, fpra, tpra, wtpra, wfpra, computewhether, classicationincluding, rulesachieves, algorithmcomes, twomajor, realizabilitythe, featuresleads, longterm, nearperfect, salaryw, gainw, utilitywe, maxaaa, balancewe, qualicationnot, institutionwe, spacex, wherex, fppy",1,1,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372862.txt,1,AFC,1,"performancebased, criticismwe, wewould, overdetermine, supervisedml, blackboxed, andwoolgar, globallydistributed, laborintensive, humancomputer, selfagreement, physicssoc-ph, peerreview, unlabled, itemsmentioned, interannotator, annotationwork, ",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372863.txt,1,AFC,1,"methodologiesmachine, nowmoved, overcrowded, newmisdemeanor, personlevel, anymodeling, anymachine, tomeasure, fromunder-represented, individualswhen, countmi, maxnдi, minnдi, andmore",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372864.txt,1,AFC,1,"computingmethodologiesmachine, ofml, acheive, individuallevel, fairml, inlcuding, regardingmitigating, dependants, opts, groupbased, oppposite",0,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372865.txt,1,AFC,1,"tomaintaining, whomentions, ",0,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372866.txt,1,AFC,1,"costr, setm, nearubiquitous, twomajor, pigeonholed, itemswe, useru, setm, casem, betweenmutable, linearfor, itemregions, realvalued, likelyan, themultplied, munavailable, initializem, regionswhile, thereforewe, continuewith, statementmirrors, alignedreachable, recoursethis, complexitymodels, multplied, toprandom",1,1,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372867.txt,1,AFC,1,"aidriven, advantagea, givein, modelsnamely, highimpact, machinelearning, organizationnamely, dimensionsprocedural, processthat, βfaculty, phasesand, featureseven, variablesexit, voiceas, variablereputation, careernamely, competitorthat, exithirschman",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372868.txt,1,AFC,1,"ofpicial, specipic, replections, effectbased, subjectemphasis, measuresarticle, situationsarticle, extraeu",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372869.txt,1,AFC,1,"notand, criteriaperpetuate, caneven, promotejust, guaranteeor, incarcerationinstead, designof, interpretationnot, frommccleskey, whichwarrenmccleskey, casemccleskey, antisubordination, whitesnot, interrogatingwhether, secondmetric, legitimizingdemonstrate, assessmentsindeterminate, aws, antiblack, objectivitydoes, caseunited, supremecourt, detentionwhich, workand, andmass, individualsan, identityrather, assignsmeaning, imaginarya, andmore, biasand, disparitiesa, pastcrime, scoresblackness, lowlevel, antisubordination, humansa, ",1,1,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372870.txt,1,AFC,1,"bywachter, futurework, labourand, reportingmedium, setspecific, andwhat, andmodel, andu, onemethod, tomodel-agnostic",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372871.txt,1,AFC,1,"problemmay, canmake, worstoff, algorithmwill, chargedwithmaking, oncemetrics, weremore, watchwords",0,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372872.txt,1,AFC,1,"findingaas, aremade, usecases, whilem, theoryabowd, statisticalagencypractices, algorithmwas, theymeet, fairnessto, wemeasure, setupwe, limitedenglish, returningma, permillion, misallocationdetecting, anddawaare, bothmechanisms, givenmb, tomitigation, representationie, maxab, maxround, antemeasure",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372873.txt,1,AFC,1,"awknowledge, andprofessional, systemmanagementtechnology, methodicalantithetical, determinewhether, complywith, organizationinternal, ignoredeven, systemsif, safetycritical, traceabilitywhich, userelated, modelthis, consideredfor, definedencompassing, weightsto, managemanually, algorithmsee, non-additive, changesthe, andmake, scopingmapping, fariness, satisfactionthe, happy-golucky, riskbased, expressionsthose, donewhen, postlaunch",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372874.txt,1,AFC,1,"oddswith, fluxin, askwhat, actionreflection, principlesto, otherstheyre, ratherlike, evaluationto, acluwashington, rightsor, membershave, startingwith, thismoney, ofwho, decisionwho, arepanel, withits, decisionsso, iteven, rightpanel, trainingand",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372875.txt,1,AFC,1,"preprocurement, explanationscan, twostage, subjectcentric, rightsa, authorbinnsdiscussing, abovekatyalconsiders, publicprivate, riskmitigation, accountabilityindividual, multilayered, governanceand, dposart, dpiasart, obligationsboth, substantiveunder, governsboth, themthrough, notor, thirdparty, howsolely, systemwide, decision-makingart, behaviourthe, twoprong, dpiawhat, gdprhowever, wayas, unfairnessincluding, hrseia, systemslets, selfregulation, dpiataking, expertsis, processingart, constitutingthrough",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372876.txt,1,AFC,1,"longterm, waywill, nonrobust, theirgpaand, recoursewe, beginwithmore, wementioned, paperwhile, setax, someonemight, algorithmwould, attributesx, orw, failson",0,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372877.txt,1,AFC,1,"protectionsmay, privacyprotective, attributesthat, characteristicsto, fairnessenhancing, homemortgage, cosigners, evolutionwas, inmanyways, rerank, tomediate, notbe, notand, criticsm, uniformguidelines, selfassessment, permittedbut, requiredto, selfidentify, unknownwith, industrywide, intakeusually, selfreported, recordsthat, thatmotivated",0,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372878.txt,1,AFC,1,"whichwe, nonrobust, minakt, poissonrkt, sitek, letakt, acrossk, exploratoryrather, anlaytical, disagreemnt, andwidens, groupconditional, cmax, scorec, variablea, variablea, maxutil, tomove, changewith, maxutil, tightlyscoped, onestep, longterm, bymachine-learned, theway, anmdp, oline, groupspecic, misspecied, ",1,1,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3372879.txt,1,AFC,1,"powerfuljre, computingempirical, workaround, altright, altlite, ingroup, onweb, thuleanperspective, prageruniversity, markdice, sargonofakkad, amrenvideos, contentwe, towardsmore, rqhowhave, themedia, jordanpetersonvideos, millennialwoes, agatanfoundation, reachabilityk, thealt-right, australianrealist, thearchangel, robinhoodukip, interanotator, agreementwas, rightcenter, mviews, anyalt-right, ",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3373152.txt,1,AFC,1,"smokegas, methodologiesphilosophical/theoretical, topicscodes",0,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3375234.txt,1,AFC,1,"noninformative, topdoc, modelsmachine, supportingmodels, overspecified, wellunderstood, interpretabilitily, descritptive, easy-tounderstand, queryq, sectiondescribed, out-ofvocabularyoov, avergare, sizek, havek, pertained, yeardate, aremore, andm-pyramid, noninformative, toppreference, pairs/featureswe, todrmmanddesm, forfidel, clueweben, forwhy, formaximum, fidelitywe, topresults, explanationmodel, easy-tounderstand, querydocument, /rankdi, /rankdj, preferencecoveragegiven, themaximum, reproducesbb, pcovmedicine, metricswe, modelswe, ",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3375623.txt,1,AFC,1,"deradicalization, explicitlyeg, therehigh, psycheto, interpretabilityaccuracy, anewmethod, andmeasuring, stimulusi, stimulusj, lovehate, warmup, femalemale, embeddingw, psentiment, theorya, presentedwith, solveαψα, solveαψpse, jndmeans, howwe, mcmcmethod, inword, electricianeg, coatwhose, questionanswering",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3375624.txt,1,AFC,1,"researchwe, sincemachine, theywould, oneoff, stakeholderask, engagewith, thiswill, intelligencemachine, intomany, andml, europeangeneral, iuploss, stakeholderswho, thesemethods, argminθ, interviewswith, non-profitmost, aremembers, onai, societywith, argmaxi, themodel, poormodel, distancemetricd, usergenerated, dmoderates, theywish, identifywhy, bhow, othersmentioned, howmuch, butwewant, ongoingmonitoring, taskedwith, techniqe, formodel, organizationa, whomake, backpropagating, tomanually, onmodel, inputx, intendedmany, organizationswe",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3375709.txt,1,AFC,1,"łimagenetž, stagnaimagenetnt, ofmichelle, asmost, ofdark, maledominated, annotatesai, femaleadult, darkliдht, fromwordnet, workwe, instructionswe, łfoster, dataž, łcoffee, tablež, amazonmechanical, amtmarketplace, łconceptž, łsynsetž, metricðindividual, colorwe, andhard, beltconversational, personwho, łofensivež, łderogatoryž, łslurž, łnot, ofensivež, łvery, łsensitivež, łlevelž, łunsafež, associatedwith, łsafež, non-imageableð, łpositive, biasž, łyesž, imagež, łthe, easewithwhich, theword, imageryž, imagesž, łnon-imageablež, wellaccepted, -point,łhigh, łlow, imageryž",1,1,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3375783.txt,1,AFC,1,"finegrained, valuevi, futurework, towardwomen, fourfifths, priorworks, usedmdps, tomodel, learnmore, commonmechanism, wemodel, bidsbti, prmaxbt, hask-parity, losek, rewritev, functionv, losen, winn, φθlosen, storesv, underestimatesm, bidsφθ, periodswhich, utilitiesui",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2020/3351095.3375784.txt,1,AFC,1,"themand, notare, ubiquitouseg, populationmost, policiesand, doesntat, amap, exclusioninclusion, datathe, countriesas, surveysdue, quomethodsthe, incomebased, targetingused, todaystem, bestperforming, engineeringwe, encodinga, nonparametrically, staus, prioriunless, errorsselecting, aibasedmethod, quomethods, erroror, withmembers, andmore, profilessuch, criteriatype, enablewider, bywhich, theymight, programeg, displaysfor, segmentthe, highvalue, modelagnostic, subgroupspecific",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445865,1,AFC,1,"sexfemale, smakes, adding𝑇, max𝑌, themaximumviolation, standardfairlearn, dsource, fs𝑃source, min𝑓, scenario𝑤, futurework, dsource, computingmethodologieslearningunder, safetycritical, manymethods, adaptationmethods, attribute𝐴, 𝑃source, 𝑃target, wewill, metricswe, ratio𝑤, varyingmagnitude, graphwhere, causaldafairlearn, underwhat, canwe, regressing𝑌",1,0,1,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445867,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445868,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445869,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445870,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445871,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445872,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445873,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445874,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445875,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445876,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445877,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445878,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445879,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445880,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445881,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445882,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445883,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445884,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445885,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445886,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445887,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445888,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445890,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445892,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445894,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445895,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445896,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445897,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445898,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445899,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445900,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445902,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445903,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445904,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445905,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445906,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445907,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445909,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445910,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445911,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445912,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445913,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445914,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445915,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445916,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445917,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445918,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445919,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445920,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445921,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445923,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445924,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445925,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445927,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445928,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445930,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445931,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445932,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445933,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445934,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445935,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445936,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445937,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445938,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445939,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445940,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445941,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445943,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445944,,,,,,,,
../../Data/TXTs/CleanedPapers_LDA/2021/3442188.3445971,,,,,,,,
